sentimen,text
1,ya alah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahanam dari fitnah hidup dan mati dan dari f
1,aku mohon jangan baik sangat hati ini mudah jatuh pada manusia yang suka mengambil berat
1,pantai indonesia enggak kalah indah sama pantai luar negeri lho boklovers cocok buat berlibur dan bersantai sat
1,kalau dm aku mau kak
1,kesetian sejati bisa berbicara apa yang kamu angap benar dan apa yang kamu angap salah jowy blightuikoden
1,aku ingin merasakan cinta tapi bukan dari orang lain yang ku ingin kan hanya dari kamu
1,eh aku tak segan nak mintak aku mintak je lantak tapi lah selalu aku sindir cara halus hahahaha
-1,kelak bukan aku yang akan kamu rindukan tapi hatiku rumah ternyaman yang pernah dihuni oleh cintamu
-1,iya gara aku bacot kayaknya
-1,aero hp kamu bong '
1,bagus blok aku ini kejut pegi solat jumat aku deh terkangkang deh tidoq penat kelas tadi jalan kaki sia kena tinggal bas em
-1,aku belum dapat huhu
1,anak jiran aku umur tahun bagitau 'bf kok gay kak sb itu dia deh taknak pegang tetek kok langsung' hahahahahahahaha
-1,aku ora bakal mbatesi koe ameh ngene ngono mergo yen koe cinta aku koe mudeng pie carane njogo atiku ben ora cemburu utowo
1,aku bahagia
1,kan aku tapi padang brown pakcik ayaq teruih tanya mak mana mak sehat kak hahahahaha
-1,aku enggak bisa ngebacot
-1,when bestfriend sayang kau kahwin dengan aku je lah erk krik kita kawan je lah
-1,bodola emak tak jadi aku nak murung harini
1,cinta aku ke kamu ilham
-1,me aku malas nak jaga hati orang also me hm tak sampai hati pula
-1,aku fakap betul kalau nak pergi makan ramai nak hapy tetibe ada yang badmod woi nak makan je woi
-1,kamulah satu satunya yang ternyata stalking aku mafkanlah aku selama ini yang sedikit melupakanmu
-1,dosa aku kutuk nih kak jeno nya
1,makin besar makin banyak benda yang aku belajar
-1,kok lek jap aku nak block
-1,itu foto bayinya asli anaknya nder kok enggak di sensor wajahnya kasihan loh masih bayi belum mengerti dosa tapi sudah
1,kita butuh bicara dengan hati yang damai namun sayang rasa rasanya cinta ini terlalu besar untuk bisa dibungkam ketika sama
1,weh apadia mimpi aku ngandung hahahahahah
1,perangai clasmate aku deh macam perangai abang aku hahaha oh why
1,dikasih asupan cinta tiada henti aku jadi kenyang tidak perlu melirik grup lain
1,hahaha i can t sepanjang aku kerja tak pernah lagi dapat intubated patient yang boleh cakap and active macam ini again dram
1,selamat istirahat aku sayang diriku
1,idm army aku gabut ayo mutualan sama aku saja ya autofolback tapi hehe
1,hahahahahahahampai tudung aku deh nk tercabut dgnpec jatuh
-1,hi iblis aku ada ter rapat dengan seorang janda anak satu masih baby isu dia ex husband dia kawan baik aku kami be
-1,terlalu mudah kesiankan orang padahal orang langsung tak kesiankan aku kesian
-1,makin loner aku bila tengok benda ini
-1,aku confuse dengan penjual kita malaysia ini macam asik tunjuk kekayan je nak jual ke nak show of tunjuk kekayan then
1,tens fanie aku rela ikut lomba lari keliling dunia asalkan kamu yang jadi garis finish nya
1,mazmur tetapi engkau tuhan adalah perisai yang melindungi aku engkaulah kemulianku dan yang mengangkat kepalaku
-1,aku bukan gay
-1,sumpah tak suka bila rasa diri jadi second choice kan best kalau ada orang yang memang tungu aku deh lama and stil
1,kita hidup di negara yang jauh dari sempurna tapi selama aku bernyawa akan kujaga indonesiaelamat menikmati ceri
1,aku juga ikutan ah guys bantu aku untuk menabung pls karena wangku untuk tiket lytour kepake hal urgent jdinya ku har
-1,aku yang bodoh ke lawak ini yang bodoh heheh
-1,logik yang diorang nk cakap is yang pung pang pung pang membela nasib kucing dobi itu takde pula mengutip kucing jalanan nya
1,walaupun diri ini deh hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya
-1,agak kesel karena makam disekitar sarean bapak sudah penuh banget benar penuh dan enggak teratur ditumpuk begitu dek
1,tips untuk membuat perempuan bahagia kalau dia chat kamu jam usahakan balas chat dia jam
-1,inilah kenapa aku sory tidak suka laki jaman sekarang kebanyakan dari mereka itu suka semena dan kasar i
-1,aku memang tak berapa nak cekap main tarik tali ini masa bercinta sedangkan pintu yang tulis tarik pun aku tolak a
1,aku juga lagi mencari
-1,teman gue yang lagi di padang nge dm jun kangen aku enggak terus aku jawab engak habis itu dia enggak ada balas lagi respon gue dingin ya
-1,tapi berarti sudah punya anak ya hm lalu apa gunanya untuk aku
-1,bahagiaku kamu bahagiamu aku kenapa malah selalu ada celah untuk dia
-1,mungkin aku tersilap fikir selama ini
-1,sedara aku buat hal pergi kenduri kahwin lepas itu ramai sangat orang lepas itu risau tak dapat tempat duduk maka hati
-1,dimusnahkan secara halus saja angap saja dia enggak ada kalo sudah tau begitu sih aku jadi malas ngejb
-1,aku pun tak faham dengan diri aku
1,tuhan yang tercinta anugerahilah aku dengan sebuah ide bisnis yang akan meledakan peranku bagi kebaikan sesama amin
-1,aw aku terinfeksi ayo maju lo kita gelut
-1,vote mwave music chart h mas voting voting serentak kali vote per akun per hari
-1,ya telat ya aku sudah gblh ikutan dong
1,kamu sukanya cowok lain
1,aku masih ada juga wkwkwkw
1,semoga ke panjang umur sehat selalu jodoh sama hyunjin bisa menonton straykids bisa ikut fansign po
1,untung kamu strong ya pukpuk diri sendiri
1,gua dinyanyin raisa lagunya mantan terindah ya alah aku terharu
-1,jujur sedih banget h terakhir di bandung tapi ayam geprek favorit aku malah pindah tempat dan jadinya enggak bisa dipesen boleh
-1,engan melepas hati yang satu tetapi mengoda hati yang lain kamu ini kemaruk jadi manusia
-1,apa benda bodoh women yang kena blame pula ini benak tak sudah kaitan lah bodo ada ke orang blame pompuan bunuh binatang
1,masyalah sistur sedapnya suara dia
1,wakakaka gapapa aku dukung
1,aku lebih suka berimajinasi
1,dibalik semua kebosanan dan ketidaknyamanan dalam hidup mu ingat masih ada aku di aceh tetap bersukur ya
1,aku ingin selalu berpikiran positif meskipun pada kenyatanya aku keliru dan akhirnya aku harus menyembuhkan luka
1,kalau akhlak mereka lebih baik kenapa enga kalau mereka lebih bisa menghargai melindungi dan
-1,percuma mas lak aku seng wara
-1,sih ay ini juga pernah bikin lirik yang merendahkan perempuan dan merujuk ke si kali aku sendiri enggak paham apa hbgnya si
-1,sebab itu sampai sekarang aku tak tengok video yang diaorang seksa kucing ini baca benda ini pun boleh buat aku menangis
1,jangan batasi dirimu dengan kata 'menyerah' kegagalan hanya sementara percaya diri terus berusaha dan katakan 'aku bisa '
-1,ok aku enggak mau datang ya ke nikahanya
1,ihiy aku juga mau meminta dong
-1,hancur habis hati aku
-1,mbok kalau mau ngutip film itu yang sedikit nasionalis kayak misalnya kamu tuh kalau lagi kebingungan lebih menyenangkan ya
1,aku tak pernah memiliki kebijakan aku hanya melakukan yang terbaik setiap kali dan setiap hari quranhour
1,save sakit untuk aku hahahaha
1,alahu trimas lah sebab caring tapi jangan lah buat aku ini macam tak sedar diri aku sedar tahap aku dekat mana usaha aku
1,nah aku juga kepikiran begitu pengin banget punya totoro duluan hahaha tapi pengin juga punya temples sesegera mungkin hahaha
-1,sih kamvret kayak enggak niat jualan yakali exp bahan makanan tahun langsung aku blockir seler macam begini
1,kau tak perlu berubah aku mencintai baik dan burukmu laku masa lalumuegala kekurangan yang tak kau bangakan juga segal
1,ocial pr aku rasa benda ini paling penting kalau lah kau tak berjaya dalam akedemik sekalipun kau perlu power benda ini
1,perempuan dinikahi kerana perkara pilihlah kerana agamanya nescaya kamu bahagia
-1,pengin marah tapi enggak boleh begini begini disini aku penangungjawab soal dokumen nah kalau ada apa apa ya mbok ce
1,cik din pangil mau kerja cashier mydin balik hahaha bagi gaji basic ke baru aku tapi
1,yay
1,ayo jadi mamaku biar aku banyak punya mama
-1,mandi saja aku malas apalagi suruh ngejar ngejar kamu mas
1,aku selalu berusaha untuk ada disat kamu membutuhkan begitulah diriku yang sebenarnya yang ingin melihatmu selalu bahagia
-1,bukan nak marah nak hamun tetibe tak tentu pasal mende takde kaitan dengan diri sendiri kene tuduh macam i mulut
-1,kamu salah able
-1,bukan nak kata apalah tapi pakwe kau sanjung mak kau datang sini tanya makan minum kau kau layan macam nak tanak je haih sedih aku tengok
1,kalo kamu sayang sama aku kamu pasti tau apa yang aku rasakan '
1,aku siap mas
1,thank you sistur doakan kejayan aku
1,aslian aku ngebayanginya ketawa terus wkwkwk
1,jika kamu ingin seseorang percaya padamu hal pertama yang harus dilakukan adalah meyakinkan mereka bahwa kamu mempercayai mereka
-1,aku keje macam nk mampos kau buat aku macam begini eh
1,apacik yang aku enggak tau wkwk
-1,kita berada di zaman bahwa ceklis biru di whatsap itu menyakitkan kalau enggak langsung dibales sudah begitu last sen n
-1,jadi aku harus mangil dek enggak mengerti aku lupa semwa
1,aku apalagi kak wkwkwk
1,mak mengucapkan aku ultah dong sekalian sama kadonya ya
1,hahahaha gi makin je pun kawan aku tikah yang dari johor itu datang sok bawa lah dia jenjalan nk pegi mana
-1,mungkin ramai aktivis mahasiswa takan bersetuju dengan aku tapi atleast tunjuk sikit nilai keberadaban kau bila bersama
1,hahaha anjir
1,agred
-1,bangsat ha carutan st aku hari jumat ini p kat budak ini lawak nau lah itu
-1,eirockya yang di radal dan pim juga itu enggak enak sih imo rasa soto aku ingin ke aeon
1,bersusah susah dahulu bersenang senang kemudian kau kayak dulu aku kayak kemudian
-1,menyesal nya aku tolong orang macam kau kenapa lah aku selalu fikir yang kau ini akan berubah tapi hakikatnya kau memang tak akan berubah
-1,wkwk aku belum dapat oi
1,tuhan tolong aku ku tak dapat menahan rasa di dadaku
-1,boys out there kalau girlfriend pangil kau babi babi leave her imediately itu is toxic relationship you deserve mor
-1,bagaimana sikap kamu jika ada teman kantormu yang bersikap seperti bos pengin gue tajong begitu
1,aku yang trigered tengok poster itu apabenda teh emo kejap hahahahaha
1,yes tetap presiden bpk mantap
-1,karena doi bikin aku gedek emosi yang tak terhinga aku giveaway pulsa ke buat orang inierius saja aku umumin beso
-1,dia suka bagi fake hope kat aku
1,aku tungu kak
-1,apadaya aku yang enggak cuping tapi cte bawan lahir
-1,aku tak cakap tak sedih sedih lah enggak tapi most of the time aku tutup mata deh cena burn hingit
1,biarpun aku enggak keren tapi aku bisa selalumembuat kamu tertawa nobita
-1,nctea gifnya setengah detik aku bawa perasaan berkepanjangan
1,kalo aku punya pintu doraemon aku pengin masuk ke hati kamu biar aku tau perasan kamu ke aku sama enggak kayak perasan aku ke kamu
1,sekarang juga aku instal tiktok
-1,aku sedang mengkaji rasa yang kian lama kerap meresahkan jiwa ketika memejam dalam gelap ruang kau seolah hadir sudah
-1,tak semua lelaki trash argh
1,snow menipu tapi aku suka
-1,rugi lah aku vote cantu hm
-1,aku tak bersedia nak hadapi sebarang kemungkinan dalam relay ini sekali lagi im sory
-1,hati ku satu tak patahkan jadi dua patahan yang satu kamu bawa agar sat kamu pergi dariku kamu tau ada orang yang menyia
1,aku takperlu nak sedih sb dia yang bodoh lepaskan orang yang betul sygkan dia
1,semoga tabah dan sabar dalam setiap ujian yang aku terima
1,aku ikod
1,rasa tulus mencintai seseorang kamu pikir berapa kali akan muncul dalam satu kehidupan kamu tak tau betapa berha
-1,aku menampung patah hatimu yang murung sedang kau tak pernah beranjak dari cinta yang membuatmu retak
-1,eh eh bukan buat kamu kok
1,sama dengan aku mekanikal juga tapi macam mustahil je terjumpa nanti hahahaha btw godluck study hahaha
1,baru tau aku thanks mbak
-1,enggak mau entar kamu ketagihan tipsen terus
1,kerenan menonton film wiroableng pendekar kapak maut naga geni aku ngeri lihat film jadul
-1,aku cuma bercandaekatzun sayang mafin aku
1,duniaku masih kamu
1,jika suatu hari nanti di dirimu aku sudah kurang berarti kumohon tetap sapalah walau hanya dalam puisi
1,hahahahahahahahahahahahshshahahahahahaha pqot teh mana tau dia lagi pun kak
1,mazmur kalau ia berseru kepada ku aku akan menjawabnya di waktu kesesakan aku aku
1,weh kenapa duduk sini aku asyik macam nak sakit je haih kuatlah
1,kamu cantik apalagi kalau jb twet aku
-1,sedih lah yang pasal kucing dobi itu aku kalau dapat mamat itu memang aku kerat
-1,a aku enggak ngapa mengapai kamu
-1,kamu galak
-1,menitik air mata aku terbayang betapa terseksa kucing betina bunting itu mati melecur dalam mesin dryer kedai dobi taman
1,cinhap hapy birthday adudu sudah jarang ketemu aku nih semangat terus ya kamu di team saja jangan lemot lagi
1,enggak lah aku lagi nunguin pria jumatan iya sama saling mendoakan
1,suka lucu melihat kelakuan orang orang yang merasa enggak enak hati sama aku aku nya saja indak papa lho
-1,kalau bunda itu jadi lagi aku mals deh nk merayu
-1,complicated betul aku usha indak ptptn
-1,haruskah unfolow semua olshop yang seliweran di ig ini jangan mengoda ku aku gatahan kalau di godaeriusan
1,kwk ku juga dulu begitu ketemu pas lagi bruntusan terus dia bilang mau kamu jerawatan segede alaihim
1,nsib baik aku tak simpan lagi
1,iya aku kutikut ngetawain dan post skrinsyutnya pula mafkan aku dekjom sokan ngetawain padahal
1,mau yang manis lihat erin saja dev hehe bercanda okay tungu ya aku masuk ke supermarket dulu erin be
-1,aku pamit dan jangan cari aku
-1,aku menyerah terhadapnya padahal dari kemarin sudah meyakinkan diri buat ikhlas ikhlas buat semua yang akan terjadi
-1,apakah masih ada aku di hati mu
-1,sejuk gedi kat jety ini aku menyesal tak bawa jaket
1,enggak buat tas guci tinggal saja kan ya aku seumur belum pernah menang enggak wkwkwkwkw
1,mohon rmi lelaki yang merokok buat macam ini hahaha
1,moga aku duk sana untuk makan je hahahaha
-1,aku banyak diam bukan sebab aku taknak bergaul tapi aku penat sembang kosong
1,ergh mungkin boleh dipertimbangkan aku sejak kebelakangan ini makin pendek tanganya hahahaha
-1,i would but aku lagi kurang bermoney
1,hah hahaha geli banget gue pakai emot jempol sudah kayak bapak bapak di wa
-1,jauhkan aku dari jadi lelaki macam ini
-1,army dan bts paling menonjol dari smuanya army mau bernafas saja disalahin mau jalan saja disalahin
-1,bila aku decide nak resign ini kau pujuk lah aku ofer gaji ke pun aku taknak weh tak payah nak tunjuk baik
-1,loh kamu masaoloh ku bemu dengan mu di tempatepei ini heh tan balik lu anjer
1,lebih enak kalau langsung ajak mengomong mah beberapa orang ada yang ajak aku fambest dulu ta
-1,vi vi vi vi vitachimin hyeongie aku kak angen banget sama hyeongie ku yang gemasnya kayak squishy ini chim
-1,yang mana rasa diri itu depresed sampai rasa nk suicide itu kene sedar sakit yang oku lain pn pernah rasa depresion itu macam
1,aku suka spongebob uwu
1,tak sengaja aku melihatmu tersenyum padaku
1,selamat pagi jumat dan doaku hari ini masih tertuju kepadamu agar kamu percaya mengawali hari dengan mengingatmu sering
-1,latihan pun percuma saja aku memang enggak berbakat percuma berbakat
-1,pusing bingung takut hem aku kudu piye iki
1,amin godluck anw
-1,makanan dia kalau boleh jangan lah bagi makanan kering itu saja kesian lah dia adek selera lain enggak perut dia itu bang dia makan
-1,idm aku tidak mau merinding sendirian
-1,kau ini sikit nak buthurt kalo aku menganjing kau tahu tak erti sakit hatialam jumat bye
1,aku menguap lebih kali kot hahaha
-1,hari jumat juga nk buat aku sakit hati haih bukan nk racist ke apa tapi moga bangsat lah kalau perangai macam ini
-1,kan kamu jadi hala enggak minat ngenalin aku ke zn nona begitu
-1,kerja last minute sumpah penat gila hm bila nak taubat pon tak tahu lah hahahahahahahaha ini deh indak time aku
-1,aku ini tempat puas nafsu je ke babi
-1,matesku aku kayak anak hilang disini
1,aku juga mencari astaga
1,aku mau
1,this is especialy the truth aku pun nasib baik tak rosak liver konon nak cepat kurus cut sugar intake calorie counting
-1,mana nih yang sudah mencak nyoh makan nyoh enggak ada niatan meminta maf malu ya kamu
-1,bye pun salah tak hi lagi salah
-1,ini kenapa aku takut sama cowok sudah berusaha untuk enggak mau generalisasi but somehow it's prety hard
-1,dengan perempuan pun aku tak melayan sangat apa lagi yang lelaki
